text,labels
AST,B-TE
65,O
.,O

Beta,B-TE
hCG,I-TE
was,O
negative,O
.,O

Urinalysis,B-TE
was,O
positive,B-PR
for,I-PR
protein,I-PR
.,O

Bilirubin,B-TE
0.4,O
.,O

Chest,B-TE
x-ray,I-TE
revealed,O
clear,O
lung,O
fields,O
.,O

There,O
was,O
no,O
evidence,O
of,O
rib,B-PR
fracture,I-PR
.,O

HOSPITAL,O
COURSE,O
:,O

The,O
patient,O
was,O
admitted,O
and,O
many,B-TE
cultures,I-TE
were,O
sent,O
which,O
were,O
all,O
negative,O
.,O

She,O
did,O
not,O
have,O
any,O
of,O
her,B-PR
pain,I-PR
in,O
the,O
hospital,O
.,O

On,O
the,O
third,O
hospital,O
day,O
",",O
she,O
did,O
have,O
some,B-PR
pain,I-PR
and,O
was,O
treated,O
with,O
Percocet,B-TR
.,O

She,O
went,O
for,O
a,B-TR
debridement,I-TR
of,O
her,B-PR
left,I-PR
calf,I-PR
lesion,I-PR
on,O
10/2/93,O
and,O
was,O
started,O
empirically,O
on,O
IV,B-TR
ceftriaxone,I-TR
which,O
was,O
changed,O
to,O
po,B-TR
doxycycline,I-TR
on,O
the,O
day,O
of,O
discharge,O
.,O

A,B-TE
follow-up,I-TE
CT,I-TE
scan,I-TE
was,O
done,O
which,O
did,O
not,O
show,O
any,O
evidence,O
for,O
splenomegaly,B-PR
or,O
hepatomegaly,B-PR
.,O

The,B-PR
1,I-PR
cm,I-PR
cyst,I-PR
which,O
was,O
seen,O
in,O
10/92,O
was,O
still,O
present,O
.,O

There,O
was,O
a,O
question,O
of,O
a,B-PR
cyst,I-PR
in,I-PR
her,I-PR
kidney,I-PR
with,O
a,B-PR
stone,I-PR
right,O
below,O
the,B-PR
cyst,I-PR
",",O
although,O
this,O
did,O
not,O
seem,O
to,O
be,O
clinically,O
significant,O
.,O

DISPOSITION,O
:,O

The,O
patient,O
was,O
discharged,O
to,O
home,O
in,O
stable,O
condition,O
.,O

Cultures,B-TE
were,O
pending,O
on,O
her,B-TE
aspirate,I-TE
and,O
will,O
be,O
treated,O
with,O
po,B-TR
doxycycline,I-TR
.,O

Dictated,O
By,O
:,O

JIMCHARL,O
B.,O
BUN,O
",",O
M.D.,O
OC33,O

Attending,O
:,O

I,O
BUN,O
",",O
M.D.,O
GR67,O
EF283/9675,O

Batch,O
:,O

2027,O

Index,O
No.,O
BOKMII88JZ,O

D,O
:,O

10/03/93,O

T,O
:,O

10/07/93,O

?Admission,O
Date,O
:,O

2016-12-24,O

Discharge,O
Date,O
:,O

2016-12-27,O

Date,O
of,O
Birth,O
:,O

1936-01-11,O

Sex:,O

F,O

Service,O
:,O

CMED,O
CSRU,O

CHIEF,O
COMPLAINT,O
:,O

Cough,B-PR
",",O
rhinorrhea,B-PR
",",O
dehydration,B-PR
.,O

HISTORY,O
OF,O
PRESENT,O
ILLNESS,O
:,O

The,O
patient,O
is,O
an,O
80,O
year,O
old,O
female,O
with,O
breast,B-PR
cancer,I-PR
",",O
status,O
post,O
lumpectomy,B-TR
/,O
radiation,B-TR
therapy,I-TR
/,O
Tamoxifen,B-TR
(,O
2000,O
),O
",",O
hypertension,B-PR
",",O
hyperlipidemia,B-PR
",",O
multiple,B-PR
urinary,I-PR
tract,I-PR
infections,I-PR
who,O
presents,O
with,O
a,O
four,O
day,O
prodrome,O
of,O
dry,B-PR
cough,I-PR
",",O
rhinorrhea,B-PR
",",O
coryza,B-PR
",",O
malaise,B-PR
",",O
chills,B-PR
",",O
headache,B-PR
",",O
decreased,B-PR
p.o.,I-PR
intake,I-PR
",",O
loose,B-PR
bowel,I-PR
movements,I-PR
with,O
diarrhea,B-PR
and,O
no,O
blood,B-PR
",",O
decreased,B-PR
urine,I-PR
output,I-PR
",",O
no,O
sick,O
contacts,O
",",O
had,O
flu,B-TR
shot,I-TR
this,O
year,O
.,O

In,O
the,O
Emergency,O
Department,O
",",O
she,O
had,O
labile,B-PR
blood,I-PR
pressure,I-PR
with,O
systolic,B-TE
blood,I-TE
pressure,I-TE
in,O
the,O
80,O
s,O
.,O

Her,O
usual,O
is,O
systolic,B-TE
blood,I-TE
pressure,I-TE
in,O
the,O
120,O
s,O
",",O
this,O
was,O
despite,O
two,B-TR
liters,I-TR
of,I-TR
intravenous,I-TR
fluids,I-TR
and,O
she,O
was,O
transferred,O
to,O
the,O
Medical,O
Intensive,O
Care,O
Unit,O
for,O
closer,O
monitoring,O
for,O
possible,O
early,B-PR
sepsis,I-PR
.,O

The,O
Intensive,O
Care,O
Unit,O
course,O
was,O
notable,O
for,O
initially,O
receiving,O
broad,B-TR
spectrum,I-TR
antibiotics,I-TR
as,O
well,O
as,O
a,B-TE
white,I-TE
blood,I-TE
cell,I-TE
count,I-TE
of,O
11.0,O
with,O
15,O
bands,B-TE
.,O

She,O
was,O
ultimately,O
changed,O
to,O
Levaquin,B-TR
for,O
a,O
possible,O
early,B-PR
pneumonia,I-PR
pending,B-TE
cultures,I-TE
.,O

The,O
Intensive,O
Care,O
Unit,O
course,O
was,O
also,O
notable,O
for,O
negative,O
chest,O
x-ray,O
",",O
two,B-TR
units,I-TR
of,I-TR
packed,I-TR
red,I-TR
blood,I-TR
cells,I-TR
for,O
a,B-TE
hematocrit,I-TE
of,O
24.0,O
with,O
appropriate,O
bump,O
in,O
her,B-TE
hematocrit,I-TE
and,O
no,O
evidence,B-PR
of,I-PR
bleeding,I-PR
",",O
stable,O
blood,B-TE
pressure,I-TE
despite,O
a,B-TE
net,I-TE
fluid,I-TE
balance,I-TE
of,O
negative,O
2.5,O
liters,O
.,O

No,O
central,B-TR
access,I-TR
was,O
needed,O
.,O

The,B-TR
sepsis,I-TR
protocol,I-TR
was,O
aborted,O
.,O

Also,O
of,O
note,O
",",O
her,B-TE
liver,I-TE
function,I-TE
tests,I-TE
had,O
been,O
normal,O
.,O

Random,B-TE
cortisol,I-TE
was,O
17,O
and,O
her,B-TE
DFA,I-TE
was,O
positive,O
for,O
influenzae,B-PR
A,I-PR
with,O
a,B-TE
viral,I-TE
culture,I-TE
pending,O
at,O
the,O
time,O
of,O
discharge,O
.,O

Blood,B-TE
and,I-TE
urine,I-TE
cultures,I-TE
were,O
no,O
growth,O
at,O
the,O
time,O
of,O
discharge,O
as,O
well,O
.,O

She,O
also,O
had,O
a,B-TE
right,I-TE
lower,I-TE
extremity,I-TE
noninvasive,I-TE
ultrasound,I-TE
that,O
was,O
negative,O
for,O
deep,B-PR
venous,I-PR
thrombosis,I-PR
.,O

PAST,O
MEDICAL,O
HISTORY,O
:,O
Breast,B-PR
cancer,I-PR
diagnosed,O
in,O
2010,O
",",O
Stage,O
I,O
",",O
status,B-TR
post,I-TR
left,I-TR
lumpectomy,I-TR
",",O
on,O
2012-05-08,O
",",O
and,O
repeat,B-TR
surgery,I-TR
with,O
sentinel,B-TR
node,I-TR
dissection,I-TR
on,O
2012-06-05,O
.,O

Invasive,B-PR
mucinous,I-PR
carcinoma,I-PR
with,O
estrogen,B-PR
receptor,I-PR
positivity,I-PR
and,O
HER2/NEU,B-PR
negative,O
.,O

Left,B-TR
chest,I-TR
radiation,I-TR
",",O
on,O
Tamoxifen,B-TR
therapy,I-TR
.,O

She,O
is,O
followed,O
by,O
Dr.,O
Alonso,O
Naugle,O
.,O

Question,O
of,O
vertebral,B-PR
basilar,I-PR
cerebrovascular,I-PR
accident,I-PR
in,O
2016-08-17,O
",",O
with,O
associated,O
limb,B-PR
ataxia,I-PR
.,O

Magnetic,B-TE
resonance,I-TE
imaging,I-TE
was,O
negative,O
except,O
for,O
some,B-PR
microvascular,I-PR
cerebral,I-PR
white,I-PR
matter,I-PR
changes,I-PR
.,O

Question,O
peripheral,B-PR
vertigo,I-PR
",",O
takes,O
Meclizine,B-TR
p.r.n.,O

Hypothyroidism,B-PR
.,O

Hypertension,B-PR
.,O

Hypercholesterolemia,B-PR
.,O

Glaucoma,B-PR
.,O

Cataract,B-PR
.,O

Osteopenia,B-PR
.,O

Left,B-PR
hip,I-PR
arthritis,I-PR
.,O

History,O
of,O
urinary,B-PR
tract,I-PR
infections,I-PR
.,O

Anemia,B-PR
",",O
with,O
a,B-TE
baseline,I-TE
hematocrit,I-TE
of,O
31.0,O
",",O
with,O
a,B-TE
TIBC,I-TE
that,O
was,O
low,B-PR
and,O
a,B-PR
high,I-PR
ferritin,I-PR
.,O

Echocardiogram,B-TE
in,O
2016-09-16,O
",",O
with,O
preserved,O
ejection,B-TE
fraction,I-TE
of,O
60,O
percent,O
with,O
trivial,B-PR
mitral,I-PR
regurgitation,I-PR
and,O
mild,B-PR
left,I-PR
atrial,I-PR
enlargement,I-PR
.,O

Cardiac,B-TE
stress,I-TE
test,I-TE
in,O
2016-03-17,O
",",O
that,O
was,O
negative,O
for,O
inducible,B-PR
ischemia,I-PR
.,O

ALLERGIES,O
:,O

No,O
known,B-PR
drug,I-PR
allergies,I-PR
.,O

MEDICATIONS,O
ON,O
ADMISSION,O
:,O

1.,O
Evista,B-TR
60,O
mg,O
p.o.,O
daily,O
.,O

2.,O
Tamoxifen,B-TR
20,O
mg,O
p.o.,O
daily,O
.,O

3.,O
Lisinopril,B-TR
5,O
mg,O
p.o.,O
daily,O
.,O

4.,O
Triamterene/Hydrochlorothiazide,B-TR
37.5/25,O
mg,O
p.o.,O
daily,O
.,O

5.,O
Enteric,B-TR
Coated,I-TR
Aspirin,I-TR
325,O
mg,O
p.o.,O
daily,O
.,O

6.,O
Meclizine,B-TR
25,O
mg,O
q8hours,O
p.r.n.,O

7.,O
Aggrenox,B-TR
twice,O
a,O
day,O
",",O
the,O
dose,O
was,O
not,O
known,O
.,O

8.,O
Synthroid,B-TR
125,O
mcg,O
daily,O
.,O

SOCIAL,O
HISTORY,O
:,O

She,O
denies,O
tobacco,O
and,O
alcohol,O
abuse,O
.,O

She,O
is,O
a,O
professional,O
bowler,O
.,O

She,O
lives,O
alone,O
though,O
her,O
family,O
is,O
in,O
the,O
area,O
.,O

FAMILY,O
HISTORY,O
:,O

Breast,B-PR
cancer,I-PR
in,O
multiple,O
female,O
relatives,O
.,O

PHYSICAL,O
EXAMINATION,O
:,O

At,O
the,O
time,O
of,O
presentation,O
",",O
temperature,B-TE
100.8,O
",",O
heart,B-TE
rate,I-TE
89,O
",",O
blood,B-TE
pressure,I-TE
106,O
systolic,B-TE
",",O
respiratory,B-TE
rate,I-TE
18,O
",",O
oxygen,B-TE
saturation,I-TE
97,O
percent,O
in,O
room,O
air,O
.,O

Physical,B-TE
examination,I-TE
is,O
read,O
off,O
the,O
admitting,O
note,O
from,O
the,O
Intensive,O
Care,O
Unit,O
team,O
and,O
is,O
not,O
reflective,O
of,O
the,B-TE
examination,I-TE
by,O
this,O
dictator,O
.,O

General,O
-,O
The,O
patient,O
appears,O
stated,O
age,O
",",O
found,O
lying,O
flat,O
in,O
bed,O
",",O
in,O
no,O
acute,B-PR
distress,I-PR
.,O

Head,O
",",O
eyes,O
",",O
ears,O
",",O
nose,O
and,O
throat,O
-,O
Sclera,B-PR
anicteric,I-PR
",",O
conjunctiva,B-PR
injected,I-PR
",",O
the,O
pupils,O
are,O
equal,O
",",O
round,O
and,O
reactive,O
to,O
light,O
and,O
accommodation,O
",",O
the,O
mucous,O
membranes,O
are,O
dry,B-PR
",",O
oropharynx,O
clear,O
.,O

Neck,O
-,O
No,O
jugular,B-PR
venous,I-PR
distention,I-PR
",",O
no,O
lymphadenopathy,B-PR
.,O

Cardiac,O
regular,O
rate,B-TE
and,O
rhythm,B-TE
",",O
normal,O
S1,O
and,O
S2,O
",",O
I/VI,B-PR
holosystolic,I-PR
murmur,I-PR
at,I-PR
the,I-PR
apex,I-PR
.,O

Chest,O
clear,O
to,O
percussion,B-TE
and,O
auscultation,B-TE
.,O

Abdomen,O
is,O
soft,O
",",O
nontender,B-PR
",",O
nondistended,B-PR
",",O
no,O
hepatosplenomegaly,B-PR
.,O

Extremities,O
-,O
No,O
calf,B-PR
tenderness,I-PR
",",O
no,O
edema,B-PR
.,O

Neurologically,O
",",O
mental,B-TE
status,I-TE
examination,I-TE
is,O
normal,O
.,O

Cranial,B-TE
nerves,I-TE
II,I-TE
through,I-TE
XII,I-TE
are,O
intact,O
.,O

LABORATORY,O
DATA,O
:,O

On,O
admission,O
",",O
chest,B-TE
x-ray,I-TE
with,O
no,O
acute,B-PR
cardiopulmonary,I-PR
process,I-PR
.,O

Electrocardiogram,B-TE
notable,O
for,O
sinus,B-PR
tachycardia,I-PR
with,O
a,B-TE
rate,I-TE
of,O
104,O
beats,O
per,O
minute,O
",",O
normal,O
axis,O
",",O
normal,O
intervals,O
",",O
new,B-PR
T,I-PR
wave,I-PR
inversion,I-PR
in,I-PR
III,I-PR
and,O
old,B-PR
T,I-PR
wave,I-PR
inversions,I-PR
in,I-PR
aVL,I-PR
and,I-PR
V1,I-PR
.,O

This,O
was,O
not,O
significantly,O
changed,O
from,O
comparison,O
with,O
2016-03-17,O
.,O

On,O
admission,O
",",O
white,B-TE
blood,I-TE
cell,I-TE
count,I-TE
7.3,O
",",O
73,O
percent,O
neutrophils,B-TE
",",O
15,O
percent,O
bands,B-TE
",",O
6,O
percent,O
lymphocytes,B-TE
",",O
hematocrit,B-TE
30.4,O
",",O
platelet,B-TE
count,I-TE
"228,000",O
.,O

Sodium,B-TE
136,O
",",O
potassium,B-TE
3.5,O
",",O
chloride,B-TE
98,O
",",O
bicarbonate,B-TE
23,O
",",O
blood,B-TE
urea,I-TE
nitrogen,I-TE
16,O
",",O
creatinine,B-TE
0.8,O
",",O
glucose,B-TE
142,O
.,O

HOSPITAL,O
COURSE,O
:,O

This,O
is,O
an,O
80,O
year,O
old,O
female,O
with,O
a,O
history,O
of,O
Stage,B-PR
I,I-PR
breast,I-PR
cancer,I-PR
",",O
hypertension,B-PR
",",O
hyperlipidemia,B-PR
",",O
who,O
presents,O
with,O
a,B-PR
leukocytosis/bandemia,I-PR
",",O
hypotension,B-PR
in,O
the,O
setting,O
of,O
dehydration,B-PR
and,O
influenza,B-PR
.,O

After,O
a,O
short,O
Medical,O
Intensive,O
Care,O
Unit,O
course,O
where,O
she,O
remained,O
hemodynamically,O
stable,O
",",O
she,O
was,O
transferred,O
to,O
the,O
floor,O
.,O

Gerardi,O
problem,O
list,O
is,O
as,O
follows,O
:,O

Hypotension,B-PR
-,O
This,O
was,O
likely,O
secondary,O
to,O
volume,B-PR
depletion,I-PR
in,O
the,O
setting,O
of,O
a,B-PR
diarrheal,I-PR
and,I-PR
viral,I-PR
respiratory,I-PR
syndrome,I-PR
.,O

Her,B-TE
blood,I-TE
pressure,I-TE
was,O
stable,O
after,O
three,B-TR
liters,I-TR
of,I-TR
normal,I-TR
saline,I-TR
.,O

She,O
was,O
clinically,O
euvolemic,O
after,O
that,O
.,O

She,O
did,O
receive,O
two,B-TR
units,I-TR
of,I-TR
packed,I-TR
red,I-TR
blood,I-TR
cells,I-TR
.,O

There,O
is,O
no,O
evidence,O
of,O
gastrointestinal,B-PR
bleed,I-PR
or,O
adrenal,B-PR
insufficiency,I-PR
during,O
the,O
course,O
of,O
her,B-TE
evaluation,I-TE
.,O

Her,B-TR
antihypertensives,I-TR
were,O
initially,O
held,O
and,O
reinstated,O
upon,O
discharge,O
.,O

Influenza,B-PR
A,I-PR
-,O
DFA,B-TE
confirmed,O
",",O
the,B-TE
viral,I-TE
cultures,I-TE
were,O
pending,O
at,O
the,O
time,O
of,O
discharge,O
.,O

The,B-PR
initial,I-PR
bandemia,I-PR
would,O
not,O
have,O
been,O
consistent,O
with,O
a,B-PR
typical,I-PR
influenza,I-PR
presentation,I-PR
",",O
so,O
she,O
was,O
continued,O
on,O
a,O
fourteen,O
day,O
course,O
of,O
Levaquin,B-TR
to,O
eliminate,O
any,O
possibility,O
of,O
a,B-PR
bacterial,I-PR
superinfection,I-PR
or,O
early,B-PR
pneumonia,I-PR
.,O

Loose,B-PR
bowel,I-PR
movements,I-PR
-,O
This,O
problem,O
was,O
resolved,O
and,O
had,O
been,O
a,B-PR
viral,I-PR
syndrome,I-PR
on,O
presentation,O
.,O

There,O
was,O
no,O
evidence,O
of,O
diarrhea,B-PR
during,O
medical,O
Lawrence,O
Memorial,O
Hospital,O
stay,O
.,O

Anemia,B-PR
-,O
This,O
is,O
a,B-PR
chronic,I-PR
problem,I-PR
.,O

She,O
has,O
known,B-PR
iron,I-PR
deficiency,I-PR
.,O

There,O
was,O
no,O
evidence,B-PR
of,I-PR
bleeding,I-PR
.,O

She,O
was,O
guaiac,B-TE
negative,O
and,O
the,B-TE
Hemophilus,I-TE
panel,I-TE
was,O
negative,O
.,O

She,O
was,O
reinstated,O
on,O
iron,B-TR
at,O
discharge,O
and,O
her,B-TE
hematocrit,I-TE
was,O
stable,O
.,O

Hypothyroid,B-PR
-,O
She,O
was,O
continued,O
on,O
her,B-TR
Synthroid,I-TR
.,O

Osteopenia,B-PR
-,O
She,O
was,O
continued,O
on,O
Evista,B-TR
.,O

Fluids,B-TR
",",O
electrolytes,B-TR
and,O
nutrition,B-TR
-,O
She,O
was,O
tolerating,O
a,O
house,O
diet,O
upon,O
discharge,O
.,O

FOLLOW,O
UP,O
:,O

She,O
is,O
a,O
patient,O
of,O
Dr.,O
James,O
Deighan,O
and,O
will,O
follow-up,O
with,O
her,O
in,O
one,O
to,O
two,O
weeks,O
.,O

MEDICATIONS,O
ON,O
DISCHARGE,O
:,O

1.,O
Evista,B-TR
60,O
mg,O
p.o.,O
daily,O
.,O

2.,O
Tamoxifen,B-TR
20,O
mg,O
p.o.,O
daily,O
.,O

3.,O
Lisinopril,B-TR
5,O
mg,O
p.o.,O
daily,O
.,O

4.,O
Triamterene/Hydrochlorothiazide,B-TR
37.5/25,O
mg,O
p.o.,O
daily,O
.,O

5.,O
Enteric,B-TR
Coated,I-TR
Aspirin,I-TR
325,O
mg,O
p.o.,O
daily,O
.,O

6.,O
Meclizine,B-TR
25,O
mg,O
q8hours,O
p.r.n.,O

7.,O
Aggrenox,B-TR
twice,O
a,O
day,O
",",O
the,O
dose,O
was,O
not,O
known,O
.,O

8.,O
Synthroid,B-TR
125,O
mcg,O
daily,O
.,O

9.,O
Levofloxacin,B-TR
250,O
mg,O
p.o.,O
daily,O
to,O
complete,O
a,O
fourteen,O
day,O
course,O
.,O

She,O
was,O
given,O
a,O
prescription,O
for,O
ten,O
more,O
days,O
.,O

DISCHARGE,O
DIAGNOSES,O
:,O

Influenza,B-PR
A,I-PR
.,O

Hypotension,B-PR
secondary,O
to,O
volume,B-PR
depletion,I-PR
.,O

Anemia,B-PR
.,O

Hypothyroidism,B-PR
.,O

CONDITION,O
ON,O
DISCHARGE,O
:,O

The,O
patient,O
was,O
breathing,O
comfortably,O
in,O
room,O
air,O
.,O

She,O
was,O
normotensive,O
and,O
her,B-TE
hematocrit,I-TE
was,O
stable,O
at,O
her,O
baseline,O
upon,O
discharge,O
.,O

Linette,O
Randall,O
",",O
Mississippi,O
82499,O

Dictated,O
By,O
:,O
Jason,O
L,O
Parra,O
",",O
M.D.,O

MEDQUIST36,O

D,O
:,O

2016-12-28,O
16:25,O

T,O
:,O

2016-12-28,O
20:11,O

Job,O
#,O
:,O

74466,O

Signed,O
electronically,O
by,O
:,O
DR.,O
Wanda,O
PARKS,O
on,O
:,O
Yesenia,O
2017-01-10,O
6:50,O
PM,O

(,O
End,O
of,O
Report,O
),O

6544894,O

NVH,O

65104826,O

1/2/2004,O
12:00:00,O
AM,O

VT,B-PR
s/p,O
cardiac,B-TE
cath,I-TE
",",O
stent,B-TR
and,O
amp,O
;,O
amio,B-TR
loading,I-TR

DIS,O

Admission,O
Date,O
:,O

01/02/2004,O

Report,O
Status,O
:,O

Discharge,O
Date,O
:,O

01/07/2004,O

******,O
DISCHARGE,O
ORDERS,O
******,O

NERSLET,O
",",O
BERISS,O
665-07-74-6Q06,O

Room,O
:,O

89H-593,O

Service,O
:,O

CAR,O

DISCHARGE,O
PATIENT,O
ON,O
:,O

01/07/04,O
AT,O
02:00,O
PM,O

CONTINGENT,O
UPON,O
Not,O
Applicable,O

WILL,O
D,O
/,O
C,O
ORDER,O
BE,O
USED,O
AS,O
THE,O
D,O
/,O
C,O
SUMMARY,O
:,O

YES,O

Attending,O
:,O

MOST,O
",",O
ANNETIFF,O
SIAYUDE,O
",",O
M.D.,O

DISPOSITION,O
:,O

Home,O

DISCHARGE,O
MEDICATIONS,O
:,O

AMIODARONE,B-TR
400,O
MG,O
PO,O
BID,O
Starting,O
Today,O
(,O
01/06,O
),O

Instructions,O
:,O

For,O
7,O
days,O

Alert,O
overridden,O
:,O

Override,O
added,O
on,O
01/03/04,O
by,O
TIKNEAV,O
",",O
JEFFCI,O
SUOT,O
A.,O
",",O
M.D.,O

SERIOUS,B-PR
INTERACTION,I-PR
:,O

DIGOXIN,B-TR
and,O
AMIODARONE,B-TR
HCL,I-TR

Reason,O
for,O
override,O
:,O

ok,O
ENTERIC,B-TR
COATED,I-TR
ASA,I-TR
(,I-TR
ASPIRIN,I-TR
ENTERIC,I-TR
COATED,I-TR
),I-TR
325,O
MG,O
PO,O
QD,O
DIGOXIN,B-TR
0.0625,O
MG,O
PO,O
QD,O

Override,O
Notice,O
:,O

Override,O
added,O
on,O
01/03/04,O
by,O
TIKNEAV,O
",",O
JEFFCI,O
SUOT,O
A.,O
",",O
M.D.,O
on,O
order,O
for,O
AMIODARONE,B-TR
PO,I-TR
(,O
ref,O
#,O
23731718,O
),O

SERIOUS,B-PR
INTERACTION,I-PR
:,O

DIGOXIN,B-TR
and,O
AMIODARONE,B-TR
HCL,I-TR

Reason,O
for,O
override,O
:,O

ok,O

Previous,O
override,O
information,O
:,O

Override,O
added,O
on,O
01/02/04,O
by,O
KOTESLENT,O
",",O
ANT,O
ODEWYJU,O
",",O
M.D.,O
on,O
order,O
for,O
AMIODARONE,B-TR
IV,I-TR
1,O
(,O
ref,O
#,O
45803793,O
),O

SERIOUS,B-PR
INTERACTION,I-PR
:,O

DIGOXIN,B-TR
and,O
AMIODARONE,B-TR
HCL,I-TR

Reason,O
for,O
override,O
:,O

will,O
follow,O

Previous,O
override,O
information,O
:,O

Override,O
added,O
on,O
01/02/04,O
by,O
KOTESLENT,O
",",O
ANT,O
ODEWYJU,O
",",O
M.D.,O

SERIOUS,B-PR
INTERACTION,I-PR
:,O

AMIODARONE,B-TR
HCL,I-TR
and,O
DIGOXIN,B-TR

Reason,O
for,O
override,O
:,O

will,O
follow,O

MVI,B-TR
THERAPEUTIC,I-TR
W,I-TR
/,I-TR
MINERALS,I-TR
(,I-TR
THERAP,I-TR
VITS,I-TR
/,I-TR
MINERALS,I-TR
),I-TR
1,O
TAB,O
PO,O
QD,O

Override,O
Notice,O
:,O

Override,O
added,O
on,O
01/02/04,O
by,O
KOTESLENT,O
",",O
ANT,O
ODEWYJU,O
",",O
M.D.,O
on,O
order,O
for,O
ZOCOR,B-TR
PO,I-TR
(,O
ref,O
#,O
71920299,O
),O

POTENTIALLY,O
SERIOUS,O
INTERACTION,O
:,O

NIACIN,B-TR
",",O
VIT,O
.,O

B-3,O
and,O
SIMVASTATIN,B-TR

Reason,O
for,O
override,O
:,O

wil,O
follow,O

ZOCOR,B-TR
(,I-TR
SIMVASTATIN,I-TR
),I-TR
40,O
MG,O
PO,O
QHS,O

Food,O
/,O
Drug,O
Interaction,O
Instruction,O

Avoid,O
grapefruit,O
unless,O
MD,O
instructs,O
otherwise,O
.,O

Alert,O
overridden,O
:,O

Override,O
added,O
on,O
01/02/04,O
by,O
KOTESLENT,O
",",O
ANT,O
ODEWYJU,O
",",O
M.D.,O

POTENTIALLY,O
SERIOUS,B-PR
INTERACTION,I-PR
:,O

NIACIN,B-TR
",",O
VIT,O
.,O

B-3,O
and,O
SIMVASTATIN,B-TR

Reason,O
for,O
override,O
:,O

wil,O
follow,O

TOPROL,B-TR
XL,I-TR
(,I-TR
METOPROLOL,I-TR
(,I-TR
SUST.,I-TR
REL.,I-TR
),I-TR
),I-TR
100,O
MG,O
PO,O
QD,O

Food,O
/,O
Drug,O
Interaction,O
Instruction,O

Take,O
consistently,O
with,O
meals,O
or,O
on,O
empty,O
stomach,O
.,O

Number,O
of,O
Doses,O
Required,O
(,O
approximate,O
),O
:,O

5,B-TR
PLAVIX,I-TR
(,I-TR
CLOPIDOGREL,I-TR
),I-TR
75,O
MG,O
PO,O
QD,O
Starting,O
Today,O
(,O
01/06,O
),O
KEFLEX,B-TR
(,I-TR
CEPHALEXIN,I-TR
),I-TR
500,O
MG,O
PO,O
QID,O
X,O
40,O
doses,O
AMIODARONE,B-TR
400,O
MG,O
PO,O
QD,O

Instructions,O
:,O

After,O
7,O
days,O

Alert,O
overridden,O
:,O

Override,O
added,O
on,O
01/07/04,O
by:,O

SERIOUS,B-PR
INTERACTION,I-PR
:,O

DIGOXIN,B-TR
and,O
AMIODARONE,B-TR
HCL,I-TR

Reason,O
for,O
override,O
:,O

ok,O

DIET,O
:,O

House,O
/,O
Low,O
chol,O
/,O
low,O
sat.,O
fat,O

ACTIVITY,O
:,O

Walking,O
as,O
tolerated,O
FOLLOW,O
UP,O
APPOINTMENT,O
(,O
S,O
),O
:,O

Dr.,O
Levels,O
(,O
Electrophysiology,O
),O
4,O
weeks,O
",",O
PCP,O
1-2,O
weeks,O
",",O

ALLERGY,O
:,O

NKA,B-PR

ADMIT,O
DIAGNOSIS,O
:,O

PRINCIPAL,O
DISCHARGE,O
DIAGNOSIS,O
;,O
Responsible,O
After,O
Study,O
for,O
Causing,O
Admission,O
),O
VT,B-PR
s,O
/,O
p,O
cardiac,B-TE
cath,I-TE
",",O
stent,B-TR
and,O
amio,B-TR
loading,I-TR

OTHER,O
DIAGNOSIS,O
;,O
Conditions,O
",",O
Infections,O
",",O
Complications,O
",",O
affecting,O
Treatment,O
/,O
Stay,O
VT,B-PR
",",O
CAD,B-PR
s,O
/,O
p,O
MI,B-PR
ischemic,B-PR
cardiomyopathy,I-PR
bilateral,B-TR
knee,I-TR
replacement,I-TR

OPERATIONS,O
AND,O
PROCEDURES,O
:,O

OTHER,O
TREATMENTS,O
/,O
PROCEDURES,O
(,O
NOT,O
IN,O
O.R.,O
),O

Cardiac,B-TE
Cath,I-TE
1/6/0004,O

BRIEF,O
RESUME,O
OF,O
HOSPITAL,O
COURSE,O
:,O

78,O
M,O
w/,O
longstanding,B-PR
CAD,I-PR
s,O
/,O
p,O
CABG,B-TR
'97,O
",",O
had,O
PPM,B-TR
and,O
AICD,B-TR
placed,O
in,O
'02,O
after,O
admitted,O
for,O
presyncope,B-PR
and,O
found,O
to,O
have,O
inducible,B-PR
VT,I-PR
.,O

in,O
USOH,O
until,O
this,O
am,O
when,O
felt,O
LH,B-PR
and,O
then,O
ICD,B-TR
discharge,I-TR
.,O

Subsequent,O
4,B-TR
ICD,I-TR
discharges,I-TR
at,O
rest,O
.,O

Denies,O
change,B-PR
in,I-PR
ET,I-PR
",",O
chest,B-PR
pain,I-PR
",",O
SOB,B-PR
.,O

Went,O
to,O
OSH,O
c,O
further,B-TR
ICD,I-TR
shocks,I-TR
",",O
VT,B-PR
on,O
monitor,B-TE
but,O
stable,O
VS,O
.,O

Given,O
amio,B-TR
bolu,I-TR
",",O
started,O
